 On-peak Mon-Sat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , Jan-2026 , Feb-2026 , Mar-2026 , Apr-2026 , May-2026 , Jun-2026 , Jul-2026 , Aug-2026 , Sep-2026 , Oct-2026 , Nov-2026 , Dec-2026 , Tot-2026 , Jan-2027 , Feb-2027 , Mar-2027 , Apr-2027 , May-2027 , Jun-2027 , Jul-2027 , Aug-2027 , Sep-2027 , Oct-2027 , Nov-2027 , Dec-2027 , Tot-2027 , Jan-2028 , Feb-2028 , Mar-2028 , Apr-2028 , May-2028 , Jun-2028 , Jul-2028 , Aug-2028 , Sep-2028 , Oct-2028 , Nov-2028 , Dec-2028 , Tot-2028 , Jan-2029 , Feb-2029 , Mar-2029 , Apr-2029 , May-2029 , Jun-2029 , Jul-2029 , Aug-2029 , Sep-2029 , Oct-2029 , Nov-2029 , Dec-2029 , Tot-2029 , Jan-2030 , Feb-2030 , Mar-2030 , Apr-2030 , May-2030 , Jun-2030 , Jul-2030 , Aug-2030 , Sep-2030 , Oct-2030 , Nov-2030 , Dec-2030 , Tot-2030 , Jan-2031 , Feb-2031 , Mar-2031 , Apr-2031 , May-2031 , Jun-2031 , Jul-2031 , Aug-2031 , Sep-2031 , Oct-2031 , Nov-2031 , Dec-2031 , Tot-2031 ,    Total 
  Sell Fix 7-22 (6d):MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix 8-23 (6d):MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix 22-5+Sun:MW           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix 23-6 (7d):MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix Sun 7-22:MW           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix 23-6+Sun:MW           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix 13-20 (6d):MW         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix Spare 1:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Hourly On-Peak:MW         ,55290.6406,45050.4922,47720.5781,15506.7021,54487.7656,68859.8359,56850.7617,67783.9922,59228.5234,64360.8047,26922.5039,45160.9023,607223.5,62255.582,"47,664.50",57106.875,45850.2109,62445.7461,67958.1875,66428.6094,70766.25,63450.4023,63490.543,61854.2656,56840.6445,726111.75,64969.3203,57346.7422,63319.9922,53077.9922,65065.4023,70777.2344,65116.8828,71890.8672,64585.6953,61312.2969,55824.7773,60264.9258,753552.125,36122.207,40543.1563,61373.25,43821.2266,50501.293,57153.2539,61093.5898,74411.2734,62905.8086,53098.0703,32471.793,48359.1641,621854.1875,42762.957,38873.7852,45122.9102,31704.8965,42353.2891,55857.6445,64584.6914,72379.25,62741,40209.6914,27289.4082,42323.5391,566203.0625,45429.3984,34948.7617,38727.3984,37521.2109,40188.5586,53184.4492,68477.5469,73957.2656,68565.2422,42547.7227,27435.4531,46777.1797,577760.1875,3852705.25
  Sell Hourly Off-peak:MW        ,52184.582,46297.8008,47534.4023,30985.7891,54266.2578,53119.707,51983.8359,58391.25,52403.1602,52634.9961,40928.418,43759.3398,584489.5,60717.1133,"50,751.00",54668.3945,46386.7695,61102.3281,55498.3984,57779.75,59609.0625,57174.9922,57351.6797,55356.6563,53093.3359,669489.4375,59229.0117,52937.9063,56038.5078,53968.1445,54952.3984,55492.0547,61463.3555,56461.5508,57432.1133,57635.4141,53591.2148,59164.9531,678366.625,53711.2461,47687.5469,55977.75,47028.6367,51798.4453,49293.8984,55044.3633,53835.6992,59017.457,52049.6289,48829.7813,57040.0625,631314.5625,48767.5,45271.3789,53318.9258,40258.5586,51010.043,50216.6563,50438.0117,50683.6875,58984.4297,48669.75,44487.6523,45801.0117,587907.5625,56282.5625,43187.1914,50140.2383,40963.4648,47374.1992,51593.7773,54867.0938,59346.2969,58297.8516,49254.5469,46218.457,52380.5078,609906.125,3761474
  Sell 7-22 T1:MW                ,94904.0469,89871.9844,105378.625,50898.3711,138504.6719,140003.875,89121.625,126519.3203,138406.4375,87439.2266,41977.6289,59658.4023,1162684.125,70165.6406,"107,309.80",145823.125,85193.4766,99076.75,130989.75,107524.6406,125295.0547,127751.1094,0,0,0,999129.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161813.25
  Sell 7-22 T2:MW                ,26691.998,28210.375,18833.9961,23289.6035,35657.5938,42789.1875,48060.8242,48403.1797,47670.3984,47854.8555,17558.8125,16645.2051,401666.0313,38322.4023,"35,330.00",11842.793,36749.2148,44205.5742,46807.2031,49062.3984,49435.6055,47983.2031,0,0,0,359738.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761404.4375
  Sell_M+DA_HrlyShaped:MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164953.0313,67128.5313,138977.75,371059.3125,126454.5,166852.2969,114757.8125,117602.4453,171868.25,186799.7344,179689.9844,206538.7031,180658.9688,172184.6875,143613.8594,226856.4063,1993877.75,170358.7188,180637.4219,229781.0781,150020.0938,191816.8125,160607,130003.5625,201425.3906,205087.5469,199490.4844,138141.6875,131426.0313,2088795.5,163049.9844,165582.6094,197403.3906,155972.0156,202028.3594,197820.7188,135716.6563,208781.3281,264069.75,194011.1719,165353.9219,163650.6719,2213440.5,262795.1875,214592.7656,246589.0781,207912.6094,268348.9375,262787.375,306138.2188,342111.8438,336618.9375,240933.6406,188773.5156,253640.8594,3131243,9798417
  Sell 8-23 T1:MW                ,9957.1992,25219.5996,28589.6074,22369.5957,29316.4023,29948.4063,30481.1719,30052.7852,29953.998,22172.793,2766.3994,7174.4048,268002.375,16851.1992,"22,082.80",30986.3984,28760.7969,30977.1914,29901.2031,30613.1934,30601.6094,29932.8047,0,0,0,250707.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518709.5625
  Sell 8-23 T2:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 23-6 T1:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 23-6 T2:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 23-6 T3:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 23-6 T4:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 23-6 T5:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 13-20 T1:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 13-20 T2:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 13-20 T3:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 13-20 T4:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell 13-20 T5:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Call A:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Call B:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Call C:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Call D:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Call E:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Put A:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Put B:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Put C:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Put D:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Buy Put E:MW                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 ATC:MW              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 6-21 (6d):MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 7-22 (6d):MW        ,0,0,0,0,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
  Sell Fix10 8-23 (6d):MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 22-5+Sun:MW         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 23-6 (7d):MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 Sun 7-22:MW         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 23-6+Sun:MW         ,0,0,0,0,17200,0,0,0,0,0,0,0,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200
  Sell Fix10 Trough:MW           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 Spare 1:MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Sell Fix10 Spare 2:MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Saguaro Solar:MW               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh APS Cont 2:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh APS Cont 3:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Solar Solana:MW                ,-26074.2109,-41745.8203,-70534.875,-87165.9297,-100484.2344,-104249.8594,-86174.1016,-85293.8047,-76650.5625,-65157.8672,-44278.5977,-29086.4023,-816896.25,-26074.2109,"-41,745.80",-70534.875,-87165.9297,-100484.2344,-104249.8594,-86174.1016,-85293.8047,-76650.5625,-65157.8672,-44278.5977,-29086.4023,-816896.25,-26074.2109,-42108.8203,-73415.0625,-84883.6328,-103139.5469,-103133.1563,-85861.0078,-85944.6016,-76633.5469,-64260.8594,-43708.8984,-29297.9023,-818461.1875,-26074.2109,-41745.8203,-70534.875,-87165.9297,-100484.2344,-104249.8594,-86174.1016,-85293.8047,-76650.5625,-65157.8672,-44278.5977,-29086.4023,-816896.25,-26074.2109,-41745.8203,-70534.875,-87165.9297,-100484.2344,-104249.8594,-86174.1016,-85293.8047,-76650.5625,-65157.8672,-44278.5977,-29086.4023,-816896.25,-26074.2109,-41745.8203,-70534.875,-87165.9297,-100484.2344,-104249.8594,-86174.1016,-85293.8047,-76650.5625,-65157.8672,-44278.5977,-29086.4023,-816896.25,-4902942
  SolTh PPA Cont 2:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh PPA Cont 3:MW            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh Fut 2:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolTh Fut 3:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  APS Solar:MW                   ,-580.7001,-596.6,-752.6006,-704.8001,-855.6001,-809.7004,-819.4004,-774.7998,-812.4002,-760.7005,-575.6,-595.3001,-8638.2021,-580.7001,-596.6,-752.6006,-704.8001,-855.6001,-809.7004,-819.4004,-774.7998,-812.4002,-760.7005,-575.6,-595.3001,-8638.2021,-580.7001,-622.4001,-752.6006,-704.8001,-855.6001,-809.7004,-819.4004,-774.7998,-812.4002,-760.7005,-575.6,-595.3001,-8664.0029,-580.7001,-596.6,-752.6006,-704.8001,-855.6001,-809.7004,-819.4004,-774.7998,-812.4002,-760.7005,-575.6,-595.3001,-8638.2021,-580.7001,-596.6,-752.6006,-704.8001,-855.6001,-809.7004,-819.4004,-774.7998,-812.4002,-760.7005,-575.6,-595.3001,-8638.2021,-580.7001,-596.6,-752.6006,-704.8001,-855.6001,-809.7004,-819.4004,-774.7998,-812.4002,-760.7005,-575.6,-595.3001,-8638.2021,-51855.0195
  SchoolGov Solar:MW             ,-3984.3008,-4562.5005,-6659.001,-7372.8989,-8662.3018,-8176.3965,-7290.5015,-7166.002,-6494.6001,-6200.5,-5051.8003,-4364.4976,-75985.2969,-3936.8997,"-4,507.90",-6580.4966,-7284.8984,-8559.0977,-8079,-7204.5981,-7080.3018,-6417.1982,-6127.5967,-4991.3999,-4313.7002,-75083.0859,-3915.7017,-4671.0029,-6544.3003,-7245.3003,-8511.999,-8034.2974,-7165.1001,-7042.5015,-6381.0005,-6091.9966,-4963.9995,-4288.3994,-74855.6016,-3889.9001,-4455.0024,-6503.0991,-7197.3994,-8456.4014,-7983.7974,-7117.9956,-6995.2964,-6339.5977,-6053.501,-4931.9004,-4261.4009,-74185.2891,-3865.3008,-4426.6021,-6460.0015,-7152.5024,-8402.1992,-7930.2974,-7072.8994,-6949.8989,-6300.0938,-6015.7021,-4900.3989,-4234.3003,-73710.1953,-3844.1003,-4402.2012,-6424.8018,-7113.2993,-8356.6992,-7888.1016,-7033.4014,-6912.6973,-6265.2017,-5982.5005,-4872.9995,-4210.001,-73306.0078,-447125.5
  SolPV APS 8:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolPV APS 9:MW                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  SolPV APS 10:MW                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Solar PV Tonopah:MW            ,-2005.7006,-2224.6001,-3110.7979,-3120.2012,-3760.6992,-3525.897,-3290.9995,-3029.7014,-3023.7998,-2698.499,-1897.4996,-1973.3003,-33661.6992,-1990.901,"-2,206.30",-3085.8035,-3096.8008,-3730.6033,-3497.6016,-3264.0002,-3005.1997,-3000.7019,-2675.7996,-1883.7999,-1957.8014,-33395.3125,-1974.8993,-2277.7988,-3061.6978,-3072.001,-3701.499,-3469.2981,-3240.2993,-2981.3003,-2975.7974,-2654.6001,-1869.1006,-1942.7988,-33221.0859,-1958.0997,-2170.9998,-3037.4021,-3046.4998,-3672.2002,-3442.3025,-3214.3008,-2957.3999,-2953.7014,-2633.7017,-1853.7001,-1927.3992,-32867.707,-1943.1995,-2154.5996,-3014.2002,-3022.5005,-3643.5999,-3414.5996,-3188.0002,-2933.7998,-2930.3,-2612.6001,-1838.5999,-1911.9999,-32608,-1927.1005,-2137.7002,-2990.0981,-2998.4009,-3614.197,-3387.499,-3163.5994,-2911.5007,-2907.0996,-2591.6001,-1825.3002,-1896.9008,-32350.9961,-198104.7656
